45.2548 9.4759e-08 11.3137 3.52035e-08 11.3137 -nan(ind) -nan(ind) 4.96288e-08 7.45786e-08 4.36513e-08 -nan(ind) -nan(ind) 4.98311e-08 -nan(ind) -nan(ind) -nan(ind) 5.35779e-08 2.73021e-08 -nan(ind) -nan(ind) 5.84656e-08 -nan(ind) -nan(ind) 2.23078e-08 -nan(ind) -nan(ind) -nan(ind) -nan(ind) -nan(ind) -nan(ind) -nan(ind) -nan(ind) -nan(ind) -nan(ind) 3.06918e-08 -nan(ind) 1.71592e-08 -nan(ind) 2.96065e-08 -nan(ind) 3.32556e-08 -nan(ind) -nan(ind) -nan(ind) 4.42769e-08 -nan(ind) 3.93469e-08 1.10249e-08 -nan(ind) -nan(ind) -nan(ind) -nan(ind) -nan(ind) 1.10834e-08 1.67146e-08 -nan(ind) -nan(ind) -nan(ind) -nan(ind) -nan(ind) 3.20769e-08 -nan(ind) -nan(ind) -nan(ind) -nan(ind) -nan(ind) 4.66286e-08 6.4351e-09 2.99247e-08 -nan(ind) -nan(ind) -nan(ind) -nan(ind) -nan(ind) -nan(ind) 2.31335e-08 -nan(ind) -nan(ind) 1.59221e-08 -nan(ind) 5.95231e-08 -nan(ind) -nan(ind) -nan(ind) -nan(ind) 2.25554e-08 6.47507e-09 -nan(ind) -nan(ind) 1.63709e-08 -nan(ind) 1.80342e-08 -nan(ind) -nan(ind) -nan(ind) 1.18862e-08 -nan(ind) -nan(ind) -nan(ind) -nan(ind) 2.17166e-08 -nan(ind) -nan(ind) 2.40165e-08 -nan(ind) 9.20996e-09 -nan(ind) 2.19294e-08 -nan(ind) -nan(ind) -nan(ind) -nan(ind) 1.9093e-08 -nan(ind) -nan(ind) 1.98426e-08 3.84293e-08 -nan(ind) -nan(ind) 1.09381e-08 -nan(ind) -nan(ind) 2.24138e-08 8.58937e-09 -nan(ind) 2.1416e-08 1.00827e-07 1.58885e-08 1.24026e-15 1.7158e-08 -nan(ind) 2.75475e-08 6.64179e-08 4.85833e-09 -nan(ind) 2.38646e-08 2.34064e-09 -nan(ind) -nan(ind) 2.52984e-08 -nan(ind) -nan(ind) 3.6077e-08 -nan(ind) -nan(ind) 7.42426e-09 1.72718e-08 1.30557e-08 4.67791e-08 6.95175e-09 2.27142e-08 -nan(ind) 3.98992e-08 -nan(ind) 3.04523e-08 2.21463e-08 -nan(ind) -nan(ind) 4.78846e-08 2.14237e-08 1.05143e-07 1.77869e-08 2.9519e-08 -nan(ind) -nan(ind) -nan(ind) 1.742e-08 -nan(ind) 2.76633e-08 -nan(ind) 2.76959e-08 2.11186e-08 2.48702e-08 6.25098e-09 2.25085e-08 -nan(ind) -nan(ind) -nan(ind) 3.69096e-09 -nan(ind) 3.64322e-08 -nan(ind) -nan(ind) -nan(ind) 4.55251e-08 -nan(ind) 3.05285e-08 1.39118e-08 -nan(ind) -nan(ind) -nan(ind) 4.9791e-09 5.10041e-08 -nan(ind) -nan(ind) 1.43525e-08 -nan(ind) 4.91108e-09 -nan(ind) 1.47152e-08 4.29207e-08 -nan(ind) 1.84531e-08 -nan(ind) 3.64715e-08 -nan(ind) 6.0064e-09 -nan(ind) 6.57632e-08 2.26617e-08 -nan(ind) -nan(ind) -nan(ind) 1.67335e-08 3.31446e-08 -nan(ind) 2.71018e-08 1.74515e-08 3.78427e-08 -nan(ind) 3.01825e-08 -nan(ind) 5.1576e-08 8.653e-09 2.80821e-08 2.34554e-08 -nan(ind) 1.72017e-08 -nan(ind) 1.99159e-08 3.28049e-08 -nan(ind) 4.25105e-08 1.30226e-08 1.78322e-08 9.5363e-09 -nan(ind) -nan(ind) -nan(ind) -nan(ind) -nan(ind) -nan(ind) -nan(ind) 1.98065e-09 -nan(ind) 1.71842e-08 2.64016e-08 -nan(ind) -nan(ind) -nan(ind) -nan(ind) 1.77513e-08 -nan(ind) -nan(ind) 7.92488e-08 -nan(ind) 0 -nan(ind) 1.12075e-07 -nan(ind) -nan(ind) 1.77513e-08 -nan(ind) -nan(ind) -nan(ind) -nan(ind) 3.54861e-08 1.71842e-08 3.96144e-08 1.98065e-09 -nan(ind) -nan(ind) -nan(ind) -nan(ind) -nan(ind) -nan(ind) -nan(ind) 9.5363e-09 4.49289e-09 1.30226e-08 4.25105e-08 -nan(ind) 2.96663e-08 1.99159e-08 2.00055e-08 1.72017e-08 -nan(ind) 2.34554e-08 2.80821e-08 8.653e-09 -nan(ind) -nan(ind) -nan(ind) -nan(ind) 3.32552e-08 1.74515e-08 2.71018e-08 -nan(ind) 3.35567e-08 1.67335e-08 4.99246e-09 -nan(ind) -nan(ind) 2.26617e-08 6.57632e-08 -nan(ind) -nan(ind) -nan(ind) 4.64367e-08 -nan(ind) 9.56141e-09 -nan(ind) 4.29207e-08 1.47152e-08 -nan(ind) 4.91108e-09 -nan(ind) 1.43525e-08 4.23103e-08 -nan(ind) 5.10041e-08 4.9791e-09 7.42125e-09 -nan(ind) 2.19782e-08 1.39118e-08 3.48944e-08 -nan(ind) 4.55251e-08 -nan(ind) -nan(ind) -nan(ind) 3.30683e-08 -nan(ind) 2.56288e-08 -nan(ind) -nan(ind) -nan(ind) -nan(ind) 6.25098e-09 2.49645e-08 2.11186e-08 2.71904e-08 -nan(ind) 2.76633e-08 -nan(ind) 1.53854e-08 -nan(ind) 1.0347e-08 -nan(ind) 1.92683e-08 1.77869e-08 1.05143e-07 2.14237e-08 1.51424e-08 -nan(ind) 1.71687e-08 2.21463e-08 3.47981e-08 -nan(ind) 3.98992e-08 -nan(ind) 1.31012e-08 6.95175e-09 4.18154e-08 1.30557e-08 1.69655e-08 7.42426e-09 -nan(ind) -nan(ind) 5.90842e-09 -nan(ind) -nan(ind) 2.52984e-08 -nan(ind) -nan(ind) 2.34064e-09 2.38646e-08 -nan(ind) 4.85833e-09 3.47198e-08 2.75475e-08 4.89345e-08 1.7158e-08 -nan(ind) 1.58885e-08 1.45972e-08 2.1416e-08 4.32323e-08 8.58937e-09 2.49098e-08 -nan(ind) -nan(ind) 1.09381e-08 -nan(ind) -nan(ind) 2.88141e-08 1.98426e-08 -nan(ind) -nan(ind) 1.9093e-08 -nan(ind) -nan(ind) -nan(ind) -nan(ind) 2.19294e-08 7.83134e-09 9.20996e-09 -nan(ind) 2.40165e-08 -nan(ind) -nan(ind) 3.74975e-08 -nan(ind) -nan(ind) -nan(ind) -nan(ind) 1.18862e-08 -nan(ind) -nan(ind) -nan(ind) 1.80342e-08 -nan(ind) 1.63709e-08 -nan(ind) -nan(ind) 1.68346e-08 2.25554e-08 -nan(ind) -nan(ind) -nan(ind) -nan(ind) 5.95231e-08 -nan(ind) 2.18496e-08 -nan(ind) -nan(ind) 2.31335e-08 -nan(ind) -nan(ind) -nan(ind) -nan(ind) 2.36072e-08 -nan(ind) -nan(ind) 6.4351e-09 -nan(ind) -nan(ind) -nan(ind) -nan(ind) 3.25761e-08 -nan(ind) 4.22472e-08 -nan(ind) -nan(ind) -nan(ind) -nan(ind) -nan(ind) 5.59805e-09 1.10834e-08 -nan(ind) -nan(ind) -nan(ind) -nan(ind) -nan(ind) 1.10249e-08 3.08756e-08 -nan(ind) -nan(ind) -nan(ind) -nan(ind) -nan(ind) 3.32556e-08 -nan(ind) 2.81119e-08 -nan(ind) -nan(ind) -nan(ind) -nan(ind) -nan(ind) -nan(ind) -nan(ind) 3.26371e-08 -nan(ind) 4.99114e-08 -nan(ind) -nan(ind) -nan(ind) -nan(ind) 2.23078e-08 -nan(ind) -nan(ind) 6.02927e-08 -nan(ind) -nan(ind) 2.73021e-08 5.35779e-08 -nan(ind) 3.58941e-08 -nan(ind) 4.05276e-08 -nan(ind) -nan(ind) 4.36513e-08 7.45786e-08 4.96288e-08 -nan(ind) -nan(ind) 11.3137 3.52035e-08 11.3137 9.4759e-08 
45.1545 1.00994 11.3334 0.253485 11.3334 0.253485 0.35777 0.00800197 1.00994 0.0225885 0.253485 0.00566952 0.253485 0.00566952 0.00800197 0.000178974 1.00994 0.0225885 0.253485 0.00566952 0.253485 0.00566952 0.00800197 0.000178974 0.0225885 0.000505222 0.00566952 0.000126806 0.00566952 0.000126806 0.000178997 4.00337e-06 1.00994 0.0225885 0.253485 0.00566952 0.253485 0.00566952 0.00800197 0.000178974 0.0225885 0.000505222 0.00566952 0.000126806 0.00566952 0.000126806 0.000178997 4.0035e-06 0.0225885 0.000505222 0.00566952 0.000126806 0.00566952 0.000126806 0.000178997 4.00349e-06 0.00050523 1.13001e-05 0.000126837 2.83675e-06 0.000178997 4.00348e-06 0.000126396 2.82699e-06 1.00994 0.0225885 0.253485 0.00566952 0.253485 0.00566952 0.00800197 0.000178974 0.0225885 0.000505222 0.00566952 0.000126806 0.00566952 0.000126806 0.000178997 4.00335e-06 0.0225885 0.000505222 0.00566952 0.000126806 0.00566952 0.000126806 0.000178997 4.00346e-06 0.00050523 1.13001e-05 0.000126837 2.83694e-06 0.000178997 4.00343e-06 0.000126396 2.82704e-06 0.0225885 0.000505222 0.00566952 0.000126806 0.00566952 0.000126806 0.000178997 4.00356e-06 0.00050523 1.13001e-05 0.000126837 2.83696e-06 0.000178997 4.00341e-06 0.000126396 2.82696e-06 0.00050523 1.13001e-05 0.000126837 2.83695e-06 0.000178997 4.00342e-06 0.000126396 2.82704e-06 0.000126837 2.83684e-06 0.000126365 2.82632e-06 0.00564837 0.000126333 0.00564837 0.000126333 1.00994 0.0225885 0.253485 0.00566952 0.253485 0.00566952 0.00800197 0.000178974 0.0225885 0.000505222 0.00566952 0.000126806 0.00566952 0.000126806 0.000178997 4.00347e-06 0.0225885 0.000505222 0.00566952 0.000126806 0.00566952 0.000126806 0.000178997 4.00347e-06 0.00050523 1.13001e-05 0.000126837 2.83697e-06 0.000178997 4.00345e-06 0.000126396 2.8271e-06 0.0225885 0.000505222 0.00566952 0.000126806 0.00566952 0.000126806 0.000178997 4.00348e-06 0.00050523 1.13001e-05 0.000126837 2.83696e-06 0.000178997 4.00349e-06 0.000126396 2.82695e-06 0.00050523 1.13001e-05 0.000126837 2.83685e-06 0.000178997 4.00345e-06 0.000126396 2.82698e-06 0.000126837 2.83686e-06 0.000126365 2.82635e-06 0.00564837 0.000126333 0.00564837 0.000126333 0.0225885 0.000505222 0.00566952 0.000126806 0.00566952 0.000126806 0.000178997 4.00351e-06 0.00050523 1.13001e-05 0.000126837 2.83688e-06 0.000178997 4.00337e-06 0.000126396 2.8269e-06 0.00050523 1.13001e-05 0.000126837 2.83678e-06 0.000178997 4.00352e-06 0.000126396 2.82697e-06 0.000126837 2.83693e-06 0.000126365 2.82625e-06 0.00564837 0.000126333 0.00564837 0.000126333 0.00050523 1.13001e-05 0.000126837 2.83693e-06 0.000178997 4.00354e-06 0.000126396 2.82693e-06 0.000126837 2.83691e-06 0.000126365 2.82633e-06 0.00564837 0.000126333 0.00564837 0.000126333 0.000126837 2.83684e-06 0.000126365 2.82631e-06 0.00564837 0.000126333 0.00564837 0.000126333 0.00564837 0.000126333 0.00564837 0.000126333 0.25254 0.00564837 0.25254 0.00564837 1.00994 0.0225885 0.253485 0.00566952 0.253485 0.00566952 0.00800197 0.000178974 0.0225885 0.000505222 0.00566952 0.000126806 0.00566952 0.000126806 0.000178997 4.00346e-06 0.0225885 0.000505222 0.00566952 0.000126806 0.00566952 0.000126806 0.000178997 4.00351e-06 0.00050523 1.13001e-05 0.000126837 2.83695e-06 0.000178997 4.00352e-06 0.000126396 2.82711e-06 0.0225885 0.000505222 0.00566952 0.000126806 0.00566952 0.000126806 0.000178997 4.00352e-06 0.00050523 1.13001e-05 0.000126837 2.83693e-06 0.000178997 4.00341e-06 0.000126396 2.82711e-06 0.00050523 1.13001e-05 0.000126837 2.83672e-06 0.000178997 4.00349e-06 0.000126396 2.82695e-06 0.000126837 2.83692e-06 0.000126365 2.82632e-06 0.00564837 0.000126333 0.00564837 0.000126333 0.0225885 0.000505222 0.00566952 0.000126806 0.00566952 0.000126806 0.000178997 4.00347e-06 0.00050523 1.13001e-05 0.000126837 2.83683e-06 0.000178997 4.00346e-06 0.000126396 2.82698e-06 0.00050523 1.13001e-05 0.000126837 2.83689e-06 0.000178997 4.00354e-06 0.000126396 2.82691e-06 0.000126837 2.83686e-06 0.000126365 2.82623e-06 0.00564837 0.000126333 0.00564837 0.000126333 0.00050523 1.13001e-05 0.000126837 2.83683e-06 0.000178997 4.00355e-06 0.000126396 2.8269e-06 0.000126837 2.83685e-06 0.000126365 2.82632e-06 0.00564837 0.000126333 0.00564837 0.000126333 0.000126837 2.83686e-06 0.000126365 2.82626e-06 0.00564837 0.000126333 0.00564837 0.000126333 0.00564837 0.000126333 0.00564837 0.000126333 0.25254 0.00564837 0.25254 0.00564837 0.0225885 0.000505222 0.00566952 0.000126806 0.00566952 0.000126806 0.000178997 4.00346e-06 0.00050523 1.13001e-05 0.000126837 2.83678e-06 0.000178997 4.00354e-06 0.000126396 2.82694e-06 0.00050523 1.13001e-05 0.000126837 2.83678e-06 0.000178997 4.00355e-06 0.000126396 2.82703e-06 0.000126837 2.83698e-06 0.000126365 2.82629e-06 0.00564837 0.000126333 0.00564837 0.000126333 0.00050523 1.13001e-05 0.000126837 2.8368e-06 0.000178997 4.00353e-06 0.000126396 2.82706e-06 0.000126837 2.83684e-06 0.000126365 2.8264e-06 0.00564837 0.000126333 0.00564837 0.000126333 0.000126837 2.83668e-06 0.000126365 2.82629e-06 0.00564837 0.000126333 0.00564837 0.000126333 0.00564837 0.000126333 0.00564837 0.000126333 0.25254 0.00564837 0.25254 0.00564837 0.00050523 1.13001e-05 0.000126837 2.83687e-06 0.000178997 4.0034e-06 0.000126396 2.82699e-06 0.000126837 2.83688e-06 0.000126365 2.82633e-06 0.00564837 0.000126333 0.00564837 0.000126333 0.000126837 2.8369e-06 0.000126365 2.82624e-06 0.00564837 0.000126333 0.00564837 0.000126333 0.00564837 0.000126333 0.00564837 0.000126333 0.25254 0.00564837 0.25254 0.00564837 0.000126837 2.83671e-06 0.000126365 2.82613e-06 0.00564837 0.000126333 0.00564837 0.000126333 0.00564837 0.000126333 0.00564837 0.000126333 0.25254 0.00564837 0.25254 0.00564837 0.00564837 0.000126333 0.00564837 0.000126333 0.25254 0.00564837 0.25254 0.00564837 0.25254 0.00564837 0.25254 0.00564837 11.2911 0.25254 11.2911 0.25254 
45.0545 1.4251 11.3527 0.359094 11.3527 0.359094 0.505831 0.0159998 1.4251 0.045077 0.359094 0.0113584 0.359094 0.0113584 0.0159998 0.000506084 1.4251 0.045077 0.359094 0.0113584 0.359094 0.0113584 0.0159998 0.000506084 0.045077 0.00142582 0.0113584 0.000359273 0.0113584 0.000359274 0.000506209 1.60117e-05 1.4251 0.045077 0.359094 0.0113584 0.359094 0.0113584 0.0159998 0.000506084 0.045077 0.00142582 0.0113584 0.000359273 0.0113584 0.000359274 0.000506209 1.60118e-05 0.045077 0.00142582 0.0113584 0.000359273 0.0113584 0.000359274 0.000506209 1.60118e-05 0.00142586 4.51009e-05 0.00035945 1.13696e-05 0.000506209 1.60117e-05 0.000356969 1.12912e-05 1.4251 0.045077 0.359094 0.0113584 0.359094 0.0113584 0.0159998 0.000506084 0.045077 0.00142582 0.0113584 0.000359273 0.0113584 0.000359274 0.000506209 1.60117e-05 0.045077 0.00142582 0.0113584 0.000359273 0.0113584 0.000359274 0.000506209 1.60117e-05 0.00142586 4.51009e-05 0.00035945 1.13697e-05 0.000506209 1.60117e-05 0.000356969 1.12912e-05 0.045077 0.00142582 0.0113584 0.000359273 0.0113584 0.000359274 0.000506209 1.60118e-05 0.00142586 4.51009e-05 0.00035945 1.13697e-05 0.000506209 1.60117e-05 0.000356969 1.12912e-05 0.00142586 4.51009e-05 0.00035945 1.13697e-05 0.000506209 1.60117e-05 0.000356969 1.12912e-05 0.00035945 1.13697e-05 0.000356791 1.12855e-05 0.0112742 0.00035661 0.0112742 0.00035661 1.4251 0.045077 0.359094 0.0113584 0.359094 0.0113584 0.0159998 0.000506084 0.045077 0.00142582 0.0113584 0.000359273 0.0113584 0.000359274 0.000506209 1.60117e-05 0.045077 0.00142582 0.0113584 0.000359273 0.0113584 0.000359274 0.000506209 1.60117e-05 0.00142586 4.51009e-05 0.00035945 1.13697e-05 0.000506209 1.60117e-05 0.000356969 1.12912e-05 0.045077 0.00142582 0.0113584 0.000359273 0.0113584 0.000359274 0.000506209 1.60117e-05 0.00142586 4.51009e-05 0.00035945 1.13697e-05 0.000506209 1.60118e-05 0.000356969 1.12912e-05 0.00142586 4.51009e-05 0.00035945 1.13697e-05 0.000506209 1.60117e-05 0.000356969 1.12912e-05 0.00035945 1.13697e-05 0.000356791 1.12855e-05 0.0112742 0.00035661 0.0112742 0.00035661 0.045077 0.00142582 0.0113584 0.000359273 0.0113584 0.000359274 0.000506209 1.60118e-05 0.00142586 4.51009e-05 0.00035945 1.13697e-05 0.000506209 1.60117e-05 0.000356969 1.12911e-05 0.00142586 4.51009e-05 0.00035945 1.13696e-05 0.000506209 1.60118e-05 0.000356969 1.12912e-05 0.00035945 1.13697e-05 0.000356791 1.12855e-05 0.0112742 0.00035661 0.0112742 0.00035661 0.00142586 4.51009e-05 0.00035945 1.13697e-05 0.000506209 1.60118e-05 0.000356969 1.12912e-05 0.00035945 1.13697e-05 0.000356791 1.12855e-05 0.0112742 0.00035661 0.0112742 0.00035661 0.00035945 1.13697e-05 0.000356791 1.12855e-05 0.0112742 0.00035661 0.0112742 0.00035661 0.0112742 0.00035661 0.0112742 0.00035661 0.356432 0.0112742 0.356432 0.0112742 1.4251 0.045077 0.359094 0.0113584 0.359094 0.0113584 0.0159998 0.000506084 0.045077 0.00142582 0.0113584 0.000359273 0.0113584 0.000359274 0.000506209 1.60117e-05 0.045077 0.00142582 0.0113584 0.000359273 0.0113584 0.000359274 0.000506209 1.60118e-05 0.00142586 4.51009e-05 0.00035945 1.13697e-05 0.000506209 1.60118e-05 0.000356969 1.12912e-05 0.045077 0.00142582 0.0113584 0.000359273 0.0113584 0.000359274 0.000506209 1.60118e-05 0.00142586 4.51009e-05 0.00035945 1.13697e-05 0.000506209 1.60117e-05 0.000356969 1.12912e-05 0.00142586 4.51009e-05 0.00035945 1.13696e-05 0.000506209 1.60118e-05 0.000356969 1.12912e-05 0.00035945 1.13697e-05 0.000356791 1.12855e-05 0.0112742 0.00035661 0.0112742 0.00035661 0.045077 0.00142582 0.0113584 0.000359273 0.0113584 0.000359274 0.000506209 1.60117e-05 0.00142586 4.51009e-05 0.00035945 1.13697e-05 0.000506209 1.60117e-05 0.000356969 1.12912e-05 0.00142586 4.51009e-05 0.00035945 1.13697e-05 0.000506209 1.60118e-05 0.000356969 1.12911e-05 0.00035945 1.13697e-05 0.000356791 1.12855e-05 0.0112742 0.00035661 0.0112742 0.00035661 0.00142586 4.51009e-05 0.00035945 1.13696e-05 0.000506209 1.60118e-05 0.000356969 1.12911e-05 0.00035945 1.13697e-05 0.000356791 1.12855e-05 0.0112742 0.00035661 0.0112742 0.00035661 0.00035945 1.13697e-05 0.000356791 1.12855e-05 0.0112742 0.00035661 0.0112742 0.00035661 0.0112742 0.00035661 0.0112742 0.00035661 0.356432 0.0112742 0.356432 0.0112742 0.045077 0.00142582 0.0113584 0.000359273 0.0113584 0.000359274 0.000506209 1.60117e-05 0.00142586 4.51009e-05 0.00035945 1.13696e-05 0.000506209 1.60118e-05 0.000356969 1.12912e-05 0.00142586 4.51009e-05 0.00035945 1.13696e-05 0.000506209 1.60118e-05 0.000356969 1.12912e-05 0.00035945 1.13697e-05 0.000356791 1.12855e-05 0.0112742 0.00035661 0.0112742 0.00035661 0.00142586 4.51009e-05 0.00035945 1.13696e-05 0.000506209 1.60118e-05 0.000356969 1.12912e-05 0.00035945 1.13697e-05 0.000356791 1.12856e-05 0.0112742 0.00035661 0.0112742 0.00035661 0.00035945 1.13696e-05 0.000356791 1.12855e-05 0.0112742 0.00035661 0.0112742 0.00035661 0.0112742 0.00035661 0.0112742 0.00035661 0.356432 0.0112742 0.356432 0.0112742 0.00142586 4.51009e-05 0.00035945 1.13697e-05 0.000506209 1.60117e-05 0.000356969 1.12912e-05 0.00035945 1.13697e-05 0.000356791 1.12855e-05 0.0112742 0.00035661 0.0112742 0.00035661 0.00035945 1.13697e-05 0.000356791 1.12855e-05 0.0112742 0.00035661 0.0112742 0.00035661 0.0112742 0.00035661 0.0112742 0.00035661 0.356432 0.0112742 0.356432 0.0112742 0.00035945 1.13696e-05 0.000356791 1.12855e-05 0.0112742 0.00035661 0.0112742 0.00035661 0.0112742 0.00035661 0.0112742 0.00035661 0.356432 0.0112742 0.356432 0.0112742 0.0112742 0.00035661 0.0112742 0.00035661 0.356432 0.0112742 0.356432 0.0112742 0.356432 0.0112742 0.356432 0.0112742 11.2685 0.356432 11.2685 0.356432 
44.9547 1.74152 11.3717 0.440536 11.3717 0.440536 0.619348 0.0239932 1.74152 0.0674657 0.440536 0.0170661 0.440536 0.0170661 0.0239932 0.000929486 1.74152 0.0674657 0.440536 0.0170661 0.440536 0.0170661 0.0239932 0.000929486 0.0674657 0.00261359 0.0170661 0.000661134 0.0170662 0.000661135 0.000929831 3.60212e-05 1.74152 0.0674657 0.440536 0.0170661 0.440536 0.0170661 0.0239932 0.000929486 0.0674657 0.00261359 0.0170661 0.000661134 0.0170662 0.000661135 0.000929831 3.60212e-05 0.0674657 0.00261359 0.0170661 0.000661134 0.0170662 0.000661135 0.000929831 3.60212e-05 0.00261371 0.000101254 0.000661619 2.56308e-05 0.000929831 3.60212e-05 0.000654817 2.53673e-05 1.74152 0.0674657 0.440536 0.0170661 0.440536 0.0170661 0.0239932 0.000929486 0.0674657 0.00261359 0.0170661 0.000661134 0.0170662 0.000661135 0.000929831 3.60212e-05 0.0674657 0.00261359 0.0170661 0.000661134 0.0170662 0.000661135 0.000929831 3.60212e-05 0.00261371 0.000101254 0.000661619 2.56308e-05 0.000929831 3.60212e-05 0.000654817 2.53673e-05 0.0674657 0.00261359 0.0170661 0.000661134 0.0170662 0.000661135 0.000929831 3.60212e-05 0.00261371 0.000101254 0.000661619 2.56308e-05 0.000929831 3.60212e-05 0.000654817 2.53673e-05 0.00261371 0.000101254 0.000661619 2.56308e-05 0.000929831 3.60212e-05 0.000654817 2.53673e-05 0.000661619 2.56308e-05 0.000654327 2.53483e-05 0.0168775 0.000653827 0.0168775 0.000653826 1.74152 0.0674657 0.440536 0.0170661 0.440536 0.0170661 0.0239932 0.000929486 0.0674657 0.00261359 0.0170661 0.000661134 0.0170662 0.000661135 0.000929831 3.60212e-05 0.0674657 0.00261359 0.0170661 0.000661134 0.0170662 0.000661135 0.000929831 3.60212e-05 0.00261371 0.000101254 0.000661619 2.56308e-05 0.000929831 3.60212e-05 0.000654817 2.53673e-05 0.0674657 0.00261359 0.0170661 0.000661134 0.0170662 0.000661135 0.000929831 3.60212e-05 0.00261371 0.000101254 0.000661619 2.56308e-05 0.000929831 3.60212e-05 0.000654817 2.53673e-05 0.00261371 0.000101254 0.000661619 2.56308e-05 0.000929831 3.60212e-05 0.000654817 2.53673e-05 0.000661619 2.56308e-05 0.000654327 2.53483e-05 0.0168775 0.000653827 0.0168775 0.000653826 0.0674657 0.00261359 0.0170661 0.000661134 0.0170662 0.000661135 0.000929831 3.60212e-05 0.00261371 0.000101254 0.000661619 2.56308e-05 0.000929831 3.60212e-05 0.000654817 2.53673e-05 0.00261371 0.000101254 0.000661619 2.56308e-05 0.000929831 3.60212e-05 0.000654817 2.53673e-05 0.000661619 2.56308e-05 0.000654327 2.53483e-05 0.0168775 0.000653827 0.0168775 0.000653826 0.00261371 0.000101254 0.000661619 2.56308e-05 0.000929831 3.60212e-05 0.000654817 2.53673e-05 0.000661619 2.56308e-05 0.000654327 2.53483e-05 0.0168775 0.000653827 0.0168775 0.000653826 0.000661619 2.56308e-05 0.000654327 2.53483e-05 0.0168775 0.000653827 0.0168775 0.000653826 0.0168775 0.000653826 0.0168775 0.000653826 0.435666 0.0168775 0.435666 0.0168775 1.74152 0.0674657 0.440536 0.0170661 0.440536 0.0170661 0.0239932 0.000929486 0.0674657 0.00261359 0.0170661 0.000661134 0.0170662 0.000661135 0.000929831 3.60212e-05 0.0674657 0.00261359 0.0170661 0.000661134 0.0170662 0.000661135 0.000929831 3.60212e-05 0.00261371 0.000101254 0.000661619 2.56308e-05 0.000929831 3.60212e-05 0.000654817 2.53673e-05 0.0674657 0.00261359 0.0170661 0.000661134 0.0170662 0.000661135 0.000929831 3.60212e-05 0.00261371 0.000101254 0.000661619 2.56308e-05 0.000929831 3.60212e-05 0.000654817 2.53673e-05 0.00261371 0.000101254 0.000661619 2.56308e-05 0.000929831 3.60212e-05 0.000654817 2.53673e-05 0.000661619 2.56308e-05 0.000654327 2.53483e-05 0.0168775 0.000653827 0.0168775 0.000653826 0.0674657 0.00261359 0.0170661 0.000661134 0.0170662 0.000661135 0.000929831 3.60212e-05 0.00261371 0.000101254 0.000661619 2.56308e-05 0.000929831 3.60212e-05 0.000654817 2.53673e-05 0.00261371 0.000101254 0.000661619 2.56308e-05 0.000929831 3.60212e-05 0.000654817 2.53673e-05 0.000661619 2.56308e-05 0.000654327 2.53483e-05 0.0168775 0.000653827 0.0168775 0.000653826 0.00261371 0.000101254 0.000661619 2.56308e-05 0.000929831 3.60212e-05 0.000654817 2.53673e-05 0.000661619 2.56308e-05 0.000654327 2.53483e-05 0.0168775 0.000653827 0.0168775 0.000653826 0.000661619 2.56308e-05 0.000654327 2.53483e-05 0.0168775 0.000653827 0.0168775 0.000653826 0.0168775 0.000653826 0.0168775 0.000653826 0.435666 0.0168775 0.435666 0.0168775 0.0674657 0.00261359 0.0170661 0.000661134 0.0170662 0.000661135 0.000929831 3.60212e-05 0.00261371 0.000101254 0.000661619 2.56308e-05 0.000929831 3.60212e-05 0.000654817 2.53673e-05 0.00261371 0.000101254 0.000661619 2.56308e-05 0.000929831 3.60212e-05 0.000654817 2.53673e-05 0.000661619 2.56308e-05 0.000654327 2.53483e-05 0.0168775 0.000653827 0.0168775 0.000653826 0.00261371 0.000101254 0.000661619 2.56308e-05 0.000929831 3.60212e-05 0.000654817 2.53673e-05 0.000661619 2.56308e-05 0.000654327 2.53483e-05 0.0168775 0.000653827 0.0168775 0.000653826 0.000661619 2.56308e-05 0.000654327 2.53483e-05 0.0168775 0.000653827 0.0168775 0.000653826 0.0168775 0.000653826 0.0168775 0.000653826 0.435666 0.0168775 0.435666 0.0168775 0.00261371 0.000101254 0.000661619 2.56308e-05 0.000929831 3.60212e-05 0.000654817 2.53673e-05 0.000661619 2.56308e-05 0.000654327 2.53483e-05 0.0168775 0.000653827 0.0168775 0.000653826 0.000661619 2.56308e-05 0.000654327 2.53483e-05 0.0168775 0.000653827 0.0168775 0.000653826 0.0168775 0.000653826 0.0168775 0.000653826 0.435666 0.0168775 0.435666 0.0168775 0.000661619 2.56308e-05 0.000654327 2.53483e-05 0.0168775 0.000653827 0.0168775 0.000653826 0.0168775 0.000653826 0.0168775 0.000653826 0.435666 0.0168775 0.435666 0.0168775 0.0168775 0.000653826 0.0168775 0.000653826 0.435666 0.0168775 0.435666 0.0168775 0.435666 0.0168775 0.435666 0.0168775 11.246 0.435666 11.246 0.435666 
